dc,ic,ec,sc,bc,cc,nc,ION,essential0,essential1
0.096045198,0.909582728,0.013530261,0.006073837,0.024280547,0.007506602,0.048250659,0.051439511,1,0
0.005649718,0.717430579,-3.41E-18,2.53E-19,0,0.000366838,0,0.085858586,1,0
0.355932203,0.983768919,0.091097842,0.275338355,0.026242352,0.00752193,0.262235924,0.038913804,1,0
0.005649718,0.373959899,0.000138488,6.36E-07,0,0.007454136,0,0.03030303,1,0
0.016949153,0.607149453,0.001734319,9.98E-05,0.001007019,0.007484261,0,0.01010101,1,0
0.005649718,0.365098743,0.000143166,6.80E-07,0,0.007454197,0,0.055555556,1,0
0.028248588,0.686644404,0.002246879,0.000167498,0.015638261,0.007485741,0,0.46969697,1,0
0.005649718,0.372717802,0.000322799,3.46E-06,0,0.007462278,0,0,1,0
0.02259887,0.575845715,0.000241266,1.93E-06,0.011386856,0.0074554,0.012304358,0,1,0
0.011299435,0.522300183,0.000328447,3.58E-06,0.000989541,0.007466345,0,0.005050505,1,0
0.039548023,0.762419104,0.001723224,9.85E-05,0.013607693,0.007478348,0.014765229,0.0926028,1,0
0.033898305,0.702517214,0.000242575,1.95E-06,0.0054715,0.007459909,0.047248733,0.326545173,1,0
0.050847458,0.820241,0.001456537,7.04E-05,0.008815107,0.007481447,0.026858655,0.070864819,1,0
0.18079096,0.959874773,0.051995704,0.089698568,0.019198989,0.00751747,0.157661278,0.047453339,1,0
0.011299435,0.540045529,0.001013186,3.41E-05,3.57E-05,0.007465303,0,0.005050505,1,0
0.118644068,0.916285583,0.016245457,0.008756173,0.051804618,0.007509559,0.053674964,0.095404629,1,0
0.033898305,0.655042721,0.000219562,1.60E-06,0.000426397,0.007450021,0.075302669,0.054018197,1,0
0.011299435,0.546399763,0.001763537,0.000103186,5.12E-06,0.007479661,0,0.106060606,1,0
0.016949153,0.635598334,0.001233935,5.05E-05,0.000436166,0.007485268,0,0.409090909,1,0
0.011299435,0.481262908,0.000219699,1.60E-06,0,0.007455461,0.029530458,0.005718887,1,0
0.011299435,0.537022683,0.002466798,0.000201891,0.002311108,0.00748346,0,0,1,0
0.016949153,0.642958452,0.001039775,3.59E-05,0.002441738,0.00749006,0.014765229,0.342747419,1,0
0.005649718,0.370033563,0.000487229,7.88E-06,0,0.007460154,0,0.065656566,1,0
0.039548023,0.736901307,0.000809461,2.17E-05,0.049884627,0.007474514,0.007874789,0.118047644,1,0
0.005649718,0.717430579,1.87E-18,2.53E-19,0,0.000366838,0,0,1,0
0.039548023,0.784034826,0.001547845,7.95E-05,0.014526225,0.007481981,0.039373944,0.156750254,1,0
0.039548023,0.751226544,0.001464351,7.11E-05,0.024596124,0.007492819,0,0.323232323,1,0
0.079096045,0.814832849,0.001408112,6.58E-05,0.064300852,0.007479969,0,0,1,0
0.005649718,0.381136106,0.001651901,9.05E-05,0,0.007484755,0,0,1,0
0.005649718,0.379184941,0.000905385,2.72E-05,0,0.007464321,0,0.01010101,1,0
0.011299435,0.54686587,0.000896518,2.67E-05,1.30E-05,0.007475006,0,0,1,0
0.011299435,0.741389069,-1.29E-17,3.56E-19,4.36E-06,0.000366972,0,0,1,0
0.050847458,0.805182045,0.006149321,0.001254606,0.024585198,0.00749111,0.004306525,0.06656818,1,0
0.005649718,0.370423266,0.000196858,1.29E-06,0,0.007455502,0,0,1,0
0.005649718,0.312154238,1.10E-05,4.01E-09,0,0.007407065,0,0,1,0
0.005649718,0.297894055,5.16E-06,8.83E-10,0,0.007402861,0,0,1,0
0.011299435,0.541568557,0.001266664,5.32E-05,1.18E-05,0.00747099,0,0.015151515,1,0
0.163841808,0.951788335,0.031004008,0.031892408,0.044384684,0.007519523,0.117401149,0.178713174,1,0
0.005649718,0.717430579,1.10E-17,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.361289857,0.000221971,1.63E-06,0,0.00745053,0,0.46969697,1,0
0.005649718,0.377882455,0.001149487,4.38E-05,0,0.007472834,0,0.01010101,1,0
0.039548023,0.761103272,0.001570964,8.19E-05,0.017484255,0.007491728,0.004921743,0.410338907,1,0
0.005649718,0.335973379,5.67E-05,1.07E-07,0,0.007431073,0,0,1,0
0.005649718,0.308298447,3.00E-06,2.98E-10,0,0.007399043,0,0,1,0
0.050847458,0.82310831,0.008862788,0.002606101,0.019332371,0.007510407,0.029530458,0.51618969,1,0
0.011299435,0.47166884,0.000262473,2.29E-06,0.000124135,0.007456338,0,0,1,0
0.04519774,0.823274953,0.002160349,0.000154847,0.003721756,0.007493746,0.012655911,0.264441454,1,0
0.011299435,0.497418904,0.000346665,3.99E-06,8.92E-05,0.007459358,0,0.101010101,1,0
0.04519774,0.815167969,0.00607823,0.001225766,0.012423576,0.007492819,0,0.04040404,1,0
0.06779661,0.885190114,0.018294524,0.01110434,0.000423638,0.007497703,0.032349275,0.079502699,1,0
0.005649718,0.376452785,0.001286122,5.49E-05,0,0.007462053,0,0,1,0
0.016949153,0.647875174,0.004793257,0.000762276,0.000138547,0.007494467,0,0,1,0
0.016949153,0.646149006,0.002843845,0.000268326,5.40E-05,0.007482967,0,0.035353535,1,0
0.005649718,0.339330157,0.000102381,3.48E-07,0,0.00744998,0,0,1,0
0.04519774,0.8103858,0.002776467,0.000255762,0.013654664,0.007498879,0.016769082,0.234723333,1,0
0.050847458,0.827933842,0.005495033,0.001001823,0.013635061,0.007507636,0.04921743,0.092837296,1,0
0.129943503,0.929641578,0.015214416,0.007680001,0.090172384,0.007516599,0.058805733,0.048618622,1,0
0.005649718,0.360536701,8.02E-05,2.13E-07,0,0.007443918,0,0,1,0
0.02259887,0.495155977,1.66E-05,9.13E-09,0.006939217,0.007429028,0.034452201,0.001226469,1,0
0.700564972,0.996785238,0.150754713,0.754036541,0.24482954,0.00753928,0.768455499,0.03865438,1,0
0.011299435,0.534198659,0.000672018,1.50E-05,9.98E-06,0.007466938,0,0,1,0
0.129943503,0.941380894,0.032522697,0.03509326,0.0040568,0.007507822,0.039698332,0.039663235,1,0
0.011299435,0.552548708,0.002518789,0.000210492,2.59E-05,0.007485227,0,0.111111111,1,0
0.15819209,0.953004031,0.050593012,0.084924257,0.004719181,0.007514507,0.132262079,0.041292895,1,0
0.02259887,0.655793253,0.001540423,7.87E-05,0.010154604,0.00748494,0.012304358,0.00534188,1,0
0.06779661,0.849931237,0.001124155,4.19E-05,0.032264437,0.00748459,0.046679324,0.094444448,1,0
0.033898305,0.642962236,0.000591013,1.16E-05,0.025057756,0.007471031,0,0.055555556,1,0
0.02259887,0.692296222,0.002820612,0.000263961,0.00101236,0.00748932,0.012304358,0.03401494,1,0
0.016949153,0.61975013,0.000568803,1.07E-05,0.000372163,0.007469353,0,0,1,0
0.011299435,0.509906502,0.000227425,1.72E-06,6.23E-05,0.007458603,0,0.050505051,1,0
0.016949153,0.512121986,0.001811719,0.000108901,0.01342877,0.007475149,0,0.01010101,1,0
0.056497175,0.814285621,0.000850182,2.40E-05,0.023393319,0.007486276,0.042244961,0.197910092,1,0
0.050847458,0.832919935,0.004141596,0.000569102,0.027358516,0.007491584,0.011073922,0.076089107,1,0
0.04519774,0.794886935,0.0056198,0.001047833,0.017952156,0.00749925,0.004218637,0.023603775,1,0
0.005649718,0.378060706,0.001137335,4.29E-05,0,0.007475682,0,0,1,0
0.033898305,0.781518784,0.006761688,0.001516914,0.00479504,0.007497415,0.011812183,0.04893365,1,0
0.016949153,0.529205707,0.000829995,2.29E-05,0.012031309,0.007474637,0,0,1,0
0.005649718,0.717430579,-3.35E-17,2.53E-19,0,0.000366838,0,0,1,0
0.011299435,0.5498451,0.000695533,1.61E-05,0.000115758,0.007479313,0,0,1,0
0.084745763,0.886622686,0.005229687,0.000907407,0.035003815,0.007502883,0.006503732,0.134900367,1,0
0.005649718,0.372538002,0.000565842,1.06E-05,0,0.007460685,0,0,1,0
0.005649718,0.37302042,0.000671549,1.50E-05,0,0.007465548,0,0,1,0
0.062146893,0.872192934,0.007297807,0.001767006,0.010303036,0.007496095,0.005906092,0.465939753,1,0
0.005649718,0.36111093,0.000100501,3.35E-07,0,0.007453606,0,0,1,0
0.011299435,0.33885686,0.000121543,4.90E-07,0.033882566,0.007451304,0,0.005050505,1,0
0.005649718,0.717430579,-4.88E-18,2.53E-19,0,0.000366838,0,0.03030303,1,0
0.033898305,0.753373737,0.003450356,0.000394986,0.012151309,0.007488373,0.005906092,0.13236708,1,0
0.033898305,0.786227882,0.005757064,0.001099646,0.005581929,0.007500138,0.011812183,0.087919919,1,0
0.028248588,0.590322221,0.000766911,1.95E-05,0.02299182,0.007475928,0,0.03030303,1,0
0.028248588,0.682812083,0.000535613,9.52E-06,0.011605685,0.007466795,0,0.393939394,1,0
0.005649718,0.227769465,2.67E-06,2.36E-10,0,0.0073915,0,0.01010101,1,0
0.779661017,0.996598859,0.077240425,0.197942922,0.718126245,0.007538467,0.536673904,0.073207939,1,0
0.011299435,0.419497718,3.72E-05,4.60E-08,0.001063156,0.007434275,0,0.01010101,1,0
0.02259887,0.691866253,0.00134456,6.00E-05,0.005443171,0.007480729,0,0.070707071,1,0
0.011299435,0.447787642,3.43E-05,3.91E-08,0.000416566,0.007434559,0,0,1,0
0.203389831,0.965159901,0.052217837,0.090466618,0.010163149,0.007518175,0.102038751,0.033891286,1,0
0.005649718,0.377440888,0.00122803,5.00E-05,0,0.007470663,0,0.005050505,1,0
0.011299435,0.528573976,0.000793845,2.09E-05,0.002553527,0.007473407,0,0,1,0
0.005649718,0.371095949,0.000385282,4.93E-06,0,0.007470376,0,0,1,0
0.005649718,0.347052357,3.64E-05,4.39E-08,0,0.007433201,0,0.176767677,1,0
0.214689266,0.965200898,0.060137113,0.119987422,0.047584939,0.007515439,0.157678144,0.048750079,1,0
0.011299435,0.443913616,0.000413462,5.67E-06,0.002446579,0.007449024,0,0.419191919,1,0
0.005649718,0.366915359,0.000534622,9.48E-06,0,0.007455196,0,0,1,0
0.016949153,0.609789968,0.000708659,1.67E-05,0.00171962,0.007474596,0.014765229,0.037107207,1,0
0.016949153,0.645912268,0.006184117,0.001268838,2.01E-05,0.007490534,0.014765229,0.129891013,1,0
0.062146893,0.842026504,0.000303028,3.05E-06,0.005888032,0.007471134,0.05596139,0.107215656,1,0
0.005649718,0.717430579,4.55E-17,2.53E-19,0,0.000366838,0,0,1,0
0.028248588,0.566649819,0.002471551,0.00020267,0.031497431,0.007482515,0,0,1,0
0.084745763,0.907946901,0.024346697,0.019666665,0.002614145,0.007501789,0.023202503,0.041828678,1,0
0.084745763,0.865572215,0.001119776,4.16E-05,0.043976984,0.007484426,0.0692208,0.029464453,1,0
0.005649718,0.717430579,1.89E-17,2.53E-19,0,0.000366838,0,0.005050505,1,0
0.011299435,0.303272575,4.21E-05,5.88E-08,0,0.007418353,0.029530458,0.028282828,1,0
0.163841808,0.949902771,0.025542614,0.021646293,0.048449701,0.007510407,0.042081285,0.162733738,1,0
0.016949153,0.6293369,0.001038166,3.58E-05,0.000232604,0.00746287,0,0.005050505,1,0
0.02259887,0.705416779,0.002588616,0.000222325,0.000644558,0.007488414,0.009843486,0.080224166,1,0
0.011299435,0.54185515,0.001608447,8.58E-05,1.23E-05,0.007468227,0,0,1,0
0.11299435,0.928342231,0.009666543,0.003100223,0.015981947,0.007512705,0.063620215,0.540146316,1,0
0.02259887,0.711879577,0.00741633,0.001824858,2.58E-05,0.007501314,0.039373944,0.094928312,1,0
0.011299435,0.478290278,0.001814494,0.000109235,0.000906655,0.00747435,0,0.005050505,1,0
0.005649718,0.377413214,0.00094426,2.96E-05,0,0.007475457,0,0.005050505,1,0
0.056497175,0.843126325,0.002507669,0.000208639,0.008259555,0.007487365,0,0.348484848,1,0
0.056497175,0.86263938,0.008408739,0.002345926,0.003483048,0.007503957,0.006767397,0.175251866,1,0
0.011299435,0.432437429,0.00192296,0.000122685,0.069306674,0.007471154,0,0,1,0
0.005649718,0.336856401,8.31E-05,2.29E-07,0,0.007441784,0,0,1,0
0.005649718,0.292474726,2.56E-06,2.17E-10,0,0.007394969,0,0,1,0
0.011299435,0.52419592,7.01E-05,1.63E-07,0.00020561,0.007445158,0,0,1,0
0.028248588,0.749065158,0.004937523,0.000808857,0.000497912,0.007480236,0.014765229,0.134385463,1,0
0.005649718,0.366161413,0.000100833,3.37E-07,0,0.007452954,0,0.080808081,1,0
0.011299435,0.508350938,0.000144489,6.93E-07,5.84E-05,0.007447457,0,0,1,0
0.016949153,0.648656726,0.005440933,0.000982194,4.37E-05,0.007491542,0,0,1,0
0.011299435,0.380761548,0.000952045,3.01E-05,0.0113029,0.007481324,0,0.141414141,1,0
0.011299435,0.517641719,0.000166076,9.15E-07,0,0.007456073,0.029530458,0.36291489,1,0
0.028248588,0.574770516,0.000599371,1.19E-05,0.023468665,0.007465446,0,0.015151515,1,0
0.016949153,0.331068136,4.41E-05,6.44E-08,0.022601444,0.007433201,0,0,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.005050505,1,0
0.016949153,0.533224786,0.000565001,1.06E-05,2.18E-06,0.007463136,0.044295687,0.009433925,1,0
0.011299435,0.513540556,0.002041254,0.000138244,0.005837438,0.00749041,0,0,1,0
0.016949153,0.289979352,2.20E-05,1.61E-08,0.022601444,0.007422433,0,0.060606061,1,0
0.005649718,0.286297325,1.25E-05,5.17E-09,0,0.007418434,0,0.005050505,1,0
0.005649718,0.196052457,4.98E-07,8.23E-12,0,0.007362513,0,0,1,0
0.163841808,0.941940829,0.027381824,0.024875711,0.073441371,0.007512601,0.046933507,0.048492281,1,0
0.011299435,0.477963465,0.000491686,8.02E-06,0.000233616,0.007467654,0,0.025252525,1,0
0.011299435,0.379467536,0.001424159,6.73E-05,0.0113029,0.007477076,0,0.202020202,1,0
0.005649718,0.364716075,0.000473312,7.43E-06,0,0.007457175,0,0.01010101,1,0
0.039548023,0.785158635,0.005005396,0.000831242,0.03682691,0.007493705,0.009843486,0.096018682,1,0
0.028248588,0.754215307,0.005534744,0.001016356,0.000215688,0.007496858,0.022147844,0.025759255,1,0
0.005649718,0.343289509,5.16E-05,8.83E-08,0,0.00743314,0,0,1,0
0.011299435,0.518203102,0.000252048,2.11E-06,6.46E-05,0.00745744,0,0,1,0
0.13559322,0.940201655,0.025289405,0.02121925,0.02436629,0.007508401,0.028381676,0.166127322,1,0
0.005649718,0.270416392,2.70E-05,2.42E-08,0,0.007431195,0,0.005050505,1,0
0.016949153,0.321904295,2.17E-06,1.56E-10,0.022597089,0.00739541,0.029530458,0,1,0
0.016949153,0.646305343,0.002970222,0.000292704,6.69E-05,0.007486646,0.014765229,0.161238319,1,0
0.005649718,0.361692738,0.000343069,3.90E-06,0,0.007446155,0,0,1,0
0.005649718,0.252317663,1.61E-06,8.56E-11,0,0.007387374,0,0,1,0
0.005649718,0.361472002,8.98E-05,2.67E-07,0,0.007452791,0,0,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.016949153,0.530645307,0.001081155,3.88E-05,0.011579437,0.007478328,0,0.297979798,1,0
0.02259887,0.715208731,0.005325921,0.000941109,0.000244578,0.007506271,0.039373944,0.478699084,1,0
0.005649718,0.717430579,3.41E-17,2.53E-19,0,0.000366838,0,0,1,0
0.02259887,0.710565728,0.003152899,0.000329815,0.000503454,0.007489834,0,0.025252525,1,0
0.04519774,0.706883455,0.001340971,5.97E-05,0.035192091,0.007478266,0.024608715,0.011540965,1,0
0.056497175,0.865261122,0.011358569,0.00428056,0.000144085,0.00749286,0.052498592,0.196678481,1,0
0.005649718,0.350297986,0.000174738,1.01E-06,0,0.007452465,0,0,1,0
0.011299435,0.510833022,0.001003956,3.34E-05,0.000523336,0.007472219,0,0,1,0
0.016949153,0.633093187,0.002227521,0.000164625,0.000253169,0.007475313,0,0,1,0
0.011299435,0.510483068,4.22E-05,5.90E-08,3.93E-05,0.007435695,0,0.005050505,1,0
0.016949153,0.523426362,0.001816584,0.000109487,0.024882725,0.007469516,0.022147844,3.35E-05,1.00E+00,0
0.011299435,0.546399763,0.001763537,0.000103186,5.12E-06,0.007479661,0,0,1,0
0.096045198,0.918297242,0.011543198,0.004420844,0.012504659,0.00751372,0.033590896,0.08621363,1,0
0.005649718,0.364925837,9.60E-05,3.06E-07,0,0.007444955,0,0.005050505,1,0
0.02259887,0.70466184,0.001718279,9.80E-05,0.000401362,0.007485186,0.029530458,0.080845634,1,0
0.242937853,0.972214605,0.061246238,0.124454149,0.021889585,0.007519212,0.094270105,0.044366987,1,0
0.005649718,0.379897688,0.001504968,7.51E-05,0,0.007474247,0,0,1,0
0.005649718,0.378944866,0.001838399,0.000112132,0,0.007477097,0,0,1,0
0.005649718,0.361963415,0.000138473,6.36E-07,0,0.007449655,0,0,1,0
0.005649718,0.37410292,0.000546267,9.90E-06,0,0.007457093,0,0.01010101,1,0
0.028248588,0.736898719,0.004944507,0.000811141,0.003573285,0.007493684,0,0,1,0
0.06779661,0.883064142,0.017952119,0.010692573,0.004286478,0.007509828,0.068680687,0.074499969,1,0
0.016949153,0.589123903,0.00136604,6.19E-05,0.001179253,0.007462891,0.014765229,0,1,0
0.005649718,0.717430579,-1.49E-17,2.53E-19,0,0.000366838,0,0,1,0
0.050847458,0.832947503,0.006232338,0.001288707,0.035596195,0.00750499,0.032483504,0.171618889,1,0
0.016949153,0.601647112,0.0002619,2.28E-06,0.000577954,0.007461114,0,0,1,0
0.011299435,0.455695782,5.66E-05,1.06E-07,2.43E-05,0.007428846,0,0.005050505,1,0
0.005649718,0.37673006,0.000309191,3.17E-06,0,0.007464955,0,0.45959596,1,0
0.04519774,0.786820719,0.000999641,3.32E-05,0.018417328,0.007472977,0.020038525,0.640632437,1,0
0.005649718,0.233443865,9.17E-08,2.79E-13,0,0.007345135,0,0.005050505,1,0
0.011299435,0.365129011,0.000418594,5.81E-06,0.0113029,0.007462094,0,0.015151515,1,0
0.06779661,0.884472818,0.014666689,0.007136984,0.006845136,0.007516143,0.044668547,0.043104167,1,0
0.033898305,0.716076102,0.000811709,2.19E-05,0.020784319,0.007477958,0.005906092,0.067654836,1,0
0.005649718,0.529284514,-1.89E-17,2.60E-19,0,0.000366972,0,0,1,0
0.06779661,0.876445802,0.011731723,0.00456642,0.012719334,0.007501025,0.005369174,0.193979993,1,0
0.005649718,0.375182305,0.000697063,1.61E-05,0,0.007465793,0,0,1,0
0.011299435,0.461810218,3.99E-05,5.29E-08,0,0.00743393,0.029530458,0.005997066,1,0
0.011299435,0.523965314,0.000129463,5.56E-07,2.08E-05,0.007449858,0,0.156565657,1,0
0.02259887,0.646804452,0.000659451,1.44E-05,0.001468326,0.007465671,0.012304358,0.220843622,1,0
0.073446328,0.882698025,0.019309357,0.012370477,0.020749979,0.007502181,0.041834816,0.033882974,1,0
0.016949153,0.630517466,0.000950316,3.00E-05,0.001467592,0.007482454,0,0.434343434,1,0
0.389830508,0.986800663,0.105322653,0.368039135,0.06718053,0.00753151,0.135510992,0.091137821,1,0
0.016949153,0.640597495,0.002720775,0.000245604,4.78E-05,0.007478861,0.014765229,0.012515099,1,0
0.016949153,0.638647523,0.00120533,4.82E-05,5.43E-05,0.007478164,0,0.01010101,1,0
0.056497175,0.853123371,0.011305638,0.00424073,0.013966237,0.00750776,0,0,1,0
0.011299435,0.364955103,4.85E-06,7.81E-10,3.28E-05,0.007406723,0,0.454545455,1,0
0.005649718,0.358691017,0.000131164,5.71E-07,0,0.00745049,0,0.090909091,1,0
0.016949153,0.64310372,0.00186854,0.00011584,0.000244765,0.007486152,0.029530458,0.651289533,1,0
0.050847458,0.825081081,0.007450742,0.001841833,0.013589034,0.007496879,0.018456536,0.108612118,1,0
0.282485876,0.976866651,0.08164131,0.221141633,0.033179499,0.007520892,0.200198118,0.055938369,1,0
0.039548023,0.763446211,0.002363143,0.000185281,0.017272134,0.007487304,0.025593064,0.180999531,1,0
0.005649718,0.717430579,-4.42E-18,2.53E-19,0,0.000366838,0,0.01010101,1,0
0.107344633,0.927694806,0.022405381,0.016655463,0.003053471,0.007505155,0.075115174,0.141538103,1,0
0.016949153,0.647484902,0.002838418,0.000267303,2.03E-05,0.00748607,0.014765229,0.204112818,1,0
0.005649718,0.37673006,0.000309191,3.17E-06,0,0.007464955,0,0,1,0
0.005649718,0.32949122,2.87E-05,2.73E-08,0,0.007425405,0,0,1,0
0.028248588,0.663513298,0.002293107,0.000174461,0.034117625,0.007487633,0,0.04040404,1,0
0.005649718,0.380693784,0.001598367,8.48E-05,0,0.007488065,0,0,1,0
0.005649718,0.345670167,0.000140324,6.53E-07,0,0.0074361,0,0.02020202,1,0
0.050847458,0.850337931,0.007189509,0.00171495,0.001343516,0.007497023,0.003691307,0.371138561,1,0
0.062146893,0.836805949,0.006396105,0.001357318,0.032187962,0.00749859,0.002953046,0.094992339,1,0
0.011299435,0.521332344,0.000541629,9.73E-06,0.000399166,0.007457073,0,0.181818182,1,0
0.005649718,0.36537061,0.000384331,4.90E-06,0,0.007463054,0,0,1,0
0.005649718,0.374897815,0.000520157,8.98E-06,0,0.007467838,0,0,1,0
0.005649718,0.378991715,0.001804868,0.000108079,0,0.007474083,0,0,1,0
0.016949153,0.619948723,0.002582959,0.000221353,0.000618896,0.007491769,0.014765229,0.028323604,1,0
0.005649718,0.215477854,9.42E-07,2.95E-11,0,0.007380973,0,0,1,0
0.406779661,0.984908159,0.030907662,0.031694587,0.300745387,0.007528037,0.058939235,0.16648136,1,0
0.005649718,0.285630216,4.45E-06,6.58E-10,0,0.007409521,0,0,1,0
0.005649718,0.717430579,-2.43E-33,2.53E-19,0,0.000366838,0,0.055555556,1,0
0.011299435,0.535583979,0.000192118,1.22E-06,6.27E-05,0.007456175,0,0.439393939,1,0
0.062146893,0.859337621,0.005415127,0.000972905,0.016856356,0.007497147,0.062998311,0.090016766,1,0
0.09039548,0.906281618,0.00933007,0.002888154,0.013056897,0.007494817,0.001968697,0.093955097,1,0
0.011299435,0.741389069,-8.54E-18,3.56E-19,4.36E-06,0.000366972,0,0,1,0
0.016949153,0.641184272,0.001126924,4.21E-05,0.000240763,0.007479271,0,0,1,0
0.005649718,0.717430579,-5.89E-19,2.53E-19,0,0.000366838,0,0,1,0
0.011299435,0.519593486,0.000337621,3.78E-06,2.39E-06,0.00745744,0,0.02020202,1,0
0.005649718,0.717430579,3.75E-17,2.53E-19,0,0.000366838,0,0.444444444,1,0
0.169491525,0.953978049,0.01519375,0.007659188,0.143302932,0.007520083,0.024399154,0.589924237,1,0
0.005649718,0.327046817,7.16E-05,1.70E-07,0,0.007446419,0,0,1,0
0.073446328,0.880301186,0.00861611,0.00246305,0.017071496,0.007508153,0.03978409,0.073552223,1,0
0.005649718,0.529284514,-5.91E-18,2.60E-19,0,0.000366972,0,0.005050505,1,0
0.011299435,0.540833857,0.000808908,2.17E-05,0.000168115,0.00747224,0,0,1,0
0.039548023,0.802080062,0.00335888,0.000374317,0.002432412,0.007494426,0.009843486,0.154357434,1,0
0.005649718,0.345873632,9.39E-05,2.92E-07,0,0.007434255,0,0,1,0
0.005649718,0.315153566,3.80E-05,4.79E-08,0,0.007431681,0,0,1,0
0.02259887,0.63851233,0.001717878,9.79E-05,4.55E-05,0.007488414,0.04921743,0.02767973,1,0
